,S(0),E(0),I(0),R(0),Infection Rate (beta),Incubation Rate (kappa),Recovery Rate (gamma),sigma_S,sigma_E,sigma_I,sigma_R
0,0.16722327466873127,0.6188517906482425,0.6386725919943345,0.5902293645181214,0.7651251555393185,1.400404685364224,2.687876352600078,0.6546300229759225,1.7323324876472965,1.845512926918469,1.0236632145411426
1,0.16722327466873127,0.6188517906482425,0.6386725919943345,0.5902293645181214,0.7651251555393185,1.400404685364224,2.687876352600078,0.6546300229759225,1.7323324876472965,1.845512926918469,1.0236632145411426
2,0.16722327466873127,0.6188517906482425,0.6386725919943345,0.5902293645181214,0.7651251555393185,1.400404685364224,2.687876352600078,0.6546300229759225,1.7323324876472965,1.845512926918469,1.0236632145411426
3,0.1555241539022409,0.6337722132585306,0.6495251513506033,0.5668835518481543,0.7826996831100893,1.4055558748167494,2.9923139200858127,0.6528094816245839,1.588843448008218,1.8169782500548344,1.0460423231582756
4,0.15078204874680992,0.6306908377188183,0.637671690983022,0.5144895474573955,0.7719198310053556,1.373702872486297,2.356755889250286,0.6653223349521022,1.642998221615236,1.7306050667889579,1.0422289488481118
5,0.15078204874680992,0.6306908377188183,0.637671690983022,0.5144895474573955,0.7719198310053556,1.373702872486297,2.356755889250286,0.6653223349521022,1.642998221615236,1.7306050667889579,1.0422289488481118
6,0.12002258484735205,0.5773691350429512,0.6551809426516262,0.46536460038077215,0.7193124816846258,1.3627771189149855,2.3025196747324426,0.6473376911407347,1.6029523362886113,1.799638420830734,1.045826328974129
7,0.12002258484735205,0.5773691350429512,0.6551809426516262,0.46536460038077215,0.7193124816846258,1.3627771189149855,2.3025196747324426,0.6473376911407347,1.6029523362886113,1.799638420830734,1.045826328974129
8,0.12288259608150776,0.6170317835301954,0.6008907947708935,0.4359797287277131,0.6605718300942652,1.3816266724792137,2.590977302545092,0.683803986307339,1.592935068216108,1.7076743073395233,1.0521120747781494
9,0.12288259608150776,0.6170317835301954,0.6008907947708935,0.4359797287277131,0.6605718300942652,1.3816266724792137,2.590977302545092,0.683803986307339,1.592935068216108,1.7076743073395233,1.0521120747781494
10,0.12288259608150776,0.6170317835301954,0.6008907947708935,0.4359797287277131,0.6605718300942652,1.3816266724792137,2.590977302545092,0.683803986307339,1.592935068216108,1.7076743073395233,1.0521120747781494
11,0.12288259608150776,0.6170317835301954,0.6008907947708935,0.4359797287277131,0.6605718300942652,1.3816266724792137,2.590977302545092,0.683803986307339,1.592935068216108,1.7076743073395233,1.0521120747781494
12,0.12288259608150776,0.6170317835301954,0.6008907947708935,0.4359797287277131,0.6605718300942652,1.3816266724792137,2.590977302545092,0.683803986307339,1.592935068216108,1.7076743073395233,1.0521120747781494
13,0.11878394375746133,0.6480056967994127,0.6057075626161809,0.3633293706131494,0.7513053253357395,1.3153007460822495,2.602537255622209,0.6521448852292192,1.517143600873013,1.60872375400708,1.088921573439234
14,0.10848753955783738,0.6198067327958855,0.5648315546765799,0.3301796416902417,0.7823506229224105,1.2816692800162899,2.346430209233314,0.6174010674063365,1.5778730803448262,1.7000711270580087,1.068412502644863
15,0.10539987626595859,0.6234184326526522,0.6074520159794231,0.3576404959416665,0.7636363668250491,1.1911675981985557,2.337671756238074,0.6972929869115515,1.2951058935111808,1.7881827965178896,1.090851324991348
16,0.09637702204784218,0.6359596674584254,0.6501745782671603,0.31478742307646135,0.7761331866173394,1.1816828878403378,2.3135005000656874,0.7018202127588995,1.3716069724150968,1.4349268356466263,1.0847187670982148
17,0.09264560835356626,0.577101086961128,0.5902770229031963,0.3063113390487019,0.7230150755529375,1.2275080691062574,1.9772871213136325,0.7044730605298017,1.4050665100651376,1.456530405313578,1.0821813351605842
18,0.09264560835356626,0.577101086961128,0.5902770229031963,0.3063113390487019,0.7230150755529375,1.2275080691062574,1.9772871213136325,0.7044730605298017,1.4050665100651376,1.456530405313578,1.0821813351605842
19,0.08508727828769015,0.4967915403814911,0.6522840294038995,0.28578961805297726,0.6810134790754933,1.2853146386868513,1.5966935643839422,0.7169770356958612,1.5180233671823926,1.338796569056229,1.1148629993711816
20,0.11417671063460956,0.4454622030765147,0.6426892894931411,0.3148317200867011,0.7389820543133928,1.3319444934127065,1.6089623085316032,0.7135710328775072,1.4882447243584418,1.4068251481788254,1.1045880682784766
21,0.11417671063460956,0.4454622030765147,0.6426892894931411,0.3148317200867011,0.7389820543133928,1.3319444934127065,1.6089623085316032,0.7135710328775072,1.4882447243584418,1.4068251481788254,1.1045880682784766
22,0.11417671063460956,0.4454622030765147,0.6426892894931411,0.3148317200867011,0.7389820543133928,1.3319444934127065,1.6089623085316032,0.7135710328775072,1.4882447243584418,1.4068251481788254,1.1045880682784766
23,0.11417671063460956,0.4454622030765147,0.6426892894931411,0.3148317200867011,0.7389820543133928,1.3319444934127065,1.6089623085316032,0.7135710328775072,1.4882447243584418,1.4068251481788254,1.1045880682784766
24,0.11417671063460956,0.4454622030765147,0.6426892894931411,0.3148317200867011,0.7389820543133928,1.3319444934127065,1.6089623085316032,0.7135710328775072,1.4882447243584418,1.4068251481788254,1.1045880682784766
25,0.14359652203390044,0.42327433337189335,0.6336979949058423,0.32412365062169674,0.7450735691063732,1.2866089936112541,1.7192585570816488,0.7346804960888447,1.4725650740367593,1.3839291064084578,1.114181332428744
26,0.14359652203390044,0.42327433337189335,0.6336979949058423,0.32412365062169674,0.7450735691063732,1.2866089936112541,1.7192585570816488,0.7346804960888447,1.4725650740367593,1.3839291064084578,1.114181332428744
27,0.14359652203390044,0.42327433337189335,0.6336979949058423,0.32412365062169674,0.7450735691063732,1.2866089936112541,1.7192585570816488,0.7346804960888447,1.4725650740367593,1.3839291064084578,1.114181332428744
28,0.14359652203390044,0.42327433337189335,0.6336979949058423,0.32412365062169674,0.7450735691063732,1.2866089936112541,1.7192585570816488,0.7346804960888447,1.4725650740367593,1.3839291064084578,1.114181332428744
29,0.14359652203390044,0.42327433337189335,0.6336979949058423,0.32412365062169674,0.7450735691063732,1.2866089936112541,1.7192585570816488,0.7346804960888447,1.4725650740367593,1.3839291064084578,1.114181332428744
30,0.14359652203390044,0.42327433337189335,0.6336979949058423,0.32412365062169674,0.7450735691063732,1.2866089936112541,1.7192585570816488,0.7346804960888447,1.4725650740367593,1.3839291064084578,1.114181332428744
31,0.14359652203390044,0.42327433337189335,0.6336979949058423,0.32412365062169674,0.7450735691063732,1.2866089936112541,1.7192585570816488,0.7346804960888447,1.4725650740367593,1.3839291064084578,1.114181332428744
32,0.11502881059039463,0.4266837601332962,0.6069420523832737,0.3346359813212401,0.78852018565268,1.2589300118281257,1.4025070427747806,0.7056804865039179,1.4348489456441489,1.3858133351912976,1.0997296420726874
33,0.11502881059039463,0.4266837601332962,0.6069420523832737,0.3346359813212401,0.78852018565268,1.2589300118281257,1.4025070427747806,0.7056804865039179,1.4348489456441489,1.3858133351912976,1.0997296420726874
34,0.12395713392242833,0.40625961502294206,0.6485327799439103,0.3359722549223212,0.7759690194168334,1.220485059261672,1.369943259816635,0.6889617985954871,1.4406139140185419,1.3922504537172258,1.1038331463326607
35,0.14235686001034892,0.3773522438652634,0.6722251898891369,0.3150467097782681,0.7811267994424241,1.322289979060889,1.1463017476192754,0.671966811219246,1.304965256515263,1.2675944140667563,1.0847639287865627
36,0.14235686001034892,0.3773522438652634,0.6722251898891369,0.3150467097782681,0.7811267994424241,1.322289979060889,1.1463017476192754,0.671966811219246,1.304965256515263,1.2675944140667563,1.0847639287865627
37,0.14235686001034892,0.3773522438652634,0.6722251898891369,0.3150467097782681,0.7811267994424241,1.322289979060889,1.1463017476192754,0.671966811219246,1.304965256515263,1.2675944140667563,1.0847639287865627
38,0.15152032258345755,0.41527882547844375,0.7689044017006466,0.29556541843774675,0.7727872930955456,1.2947647860069098,1.2462711422844934,0.617387135879554,1.358918596127498,1.137889752600655,1.0680364927115211
39,0.15152032258345755,0.41527882547844375,0.7689044017006466,0.29556541843774675,0.7727872930955456,1.2947647860069098,1.2462711422844934,0.617387135879554,1.358918596127498,1.137889752600655,1.0680364927115211
40,0.15319097487920844,0.42299291362223246,0.7639514140529758,0.3287606725604755,0.7330055331150688,1.2564449914684,1.1344806175143436,0.5790771337174966,1.3100284326246316,1.0862905590024186,1.0511861331827608
41,0.15319097487920844,0.42299291362223246,0.7639514140529758,0.3287606725604755,0.7330055331150688,1.2564449914684,1.1344806175143436,0.5790771337174966,1.3100284326246316,1.0862905590024186,1.0511861331827608
42,0.15319097487920844,0.42299291362223246,0.7639514140529758,0.3287606725604755,0.7330055331150688,1.2564449914684,1.1344806175143436,0.5790771337174966,1.3100284326246316,1.0862905590024186,1.0511861331827608
43,0.14996317790691896,0.418973991686153,0.76786184740221,0.34659644835148645,0.7156026853134337,1.2499092325471985,1.0529850461051757,0.5757807909340761,1.270099964427582,1.1417721082256818,1.0130475220642232
44,0.14715120022830114,0.4089423934893764,0.769658756460703,0.32590576408767746,0.7340432944681171,1.2308770566968075,1.2397913080422829,0.5593919883259819,1.2265994764250776,1.0133938266653288,1.0144887945329122
45,0.14715120022830114,0.4089423934893764,0.769658756460703,0.32590576408767746,0.7340432944681171,1.2308770566968075,1.2397913080422829,0.5593919883259819,1.2265994764250776,1.0133938266653288,1.0144887945329122
46,0.14349215665031295,0.4069079944478487,0.700494762569734,0.33601709697893195,0.7018339810183548,1.1505718571332277,1.4597114889888259,0.540695430870417,1.1835412941767436,1.031583514552558,1.034451447219621
47,0.14349215665031295,0.4069079944478487,0.700494762569734,0.33601709697893195,0.7018339810183548,1.1505718571332277,1.4597114889888259,0.540695430870417,1.1835412941767436,1.031583514552558,1.034451447219621
48,0.1268406916562225,0.425006305683433,0.680145263675147,0.3138006506486248,0.7693791242741321,1.0681166120116967,1.4428289730752146,0.5592493232889724,1.1087346500148028,1.0937405512286982,1.0114511894060836
49,0.11286958616195304,0.41416506959909566,0.6959524098578289,0.3189950277806027,0.719416701919631,1.1215969519333937,1.407080292218492,0.5277229813563243,1.0793191104146798,1.0650868565182634,1.0179893637649078
50,0.11286958616195304,0.41416506959909566,0.6959524098578289,0.3189950277806027,0.719416701919631,1.1215969519333937,1.407080292218492,0.5277229813563243,1.0793191104146798,1.0650868565182634,1.0179893637649078
51,0.11286958616195304,0.41416506959909566,0.6959524098578289,0.3189950277806027,0.719416701919631,1.1215969519333937,1.407080292218492,0.5277229813563243,1.0793191104146798,1.0650868565182634,1.0179893637649078
52,0.11286958616195304,0.41416506959909566,0.6959524098578289,0.3189950277806027,0.719416701919631,1.1215969519333937,1.407080292218492,0.5277229813563243,1.0793191104146798,1.0650868565182634,1.0179893637649078
53,0.11286958616195304,0.41416506959909566,0.6959524098578289,0.3189950277806027,0.719416701919631,1.1215969519333937,1.407080292218492,0.5277229813563243,1.0793191104146798,1.0650868565182634,1.0179893637649078
54,0.0998721104398261,0.45107187356223155,0.8004740141544985,0.3030709271773729,0.7082679944871565,1.1096345224805018,1.4755361895479617,0.5052709348216924,1.029577948907414,0.9578945279965846,1.0426741307883045
55,0.12751149134486733,0.4915410312300514,0.8195955872018705,0.2995179333614561,0.7514468583220238,1.1588674610778127,1.2822265301872713,0.45166297212228457,0.949486811543383,0.8212850000331147,1.0556734591183314
56,0.13102143546680464,0.45125290037374943,0.8700454222812307,0.2856836664312077,0.7864096353524211,1.2824122052716966,1.358113415312693,0.4255825021436553,0.9415245504484879,0.7839857699046532,1.0750161825896491
57,0.13102143546680464,0.45125290037374943,0.8700454222812307,0.2856836664312077,0.7864096353524211,1.2824122052716966,1.358113415312693,0.4255825021436553,0.9415245504484879,0.7839857699046532,1.0750161825896491
58,0.13102143546680464,0.45125290037374943,0.8700454222812307,0.2856836664312077,0.7864096353524211,1.2824122052716966,1.358113415312693,0.4255825021436553,0.9415245504484879,0.7839857699046532,1.0750161825896491
59,0.13102143546680464,0.45125290037374943,0.8700454222812307,0.2856836664312077,0.7864096353524211,1.2824122052716966,1.358113415312693,0.4255825021436553,0.9415245504484879,0.7839857699046532,1.0750161825896491
60,0.14475138306603758,0.41794475784602503,0.9238160473971291,0.28751211144420397,0.7942479748157425,1.1672697883638248,1.3114994396423347,0.4060854577919794,0.8056303255838951,0.8435761651913429,1.0381859043019048
61,0.14475138306603758,0.41794475784602503,0.9238160473971291,0.28751211144420397,0.7942479748157425,1.1672697883638248,1.3114994396423347,0.4060854577919794,0.8056303255838951,0.8435761651913429,1.0381859043019048
62,0.14475138306603758,0.41794475784602503,0.9238160473971291,0.28751211144420397,0.7942479748157425,1.1672697883638248,1.3114994396423347,0.4060854577919794,0.8056303255838951,0.8435761651913429,1.0381859043019048
63,0.1551554546521819,0.3974588528527862,0.8721516347059488,0.28070484839580434,0.7436661820832294,1.2293190533406262,1.2609609062323053,0.44109701848279875,0.7665686331410366,0.7979913305818515,1.0543010117362146
64,0.1551554546521819,0.3974588528527862,0.8721516347059488,0.28070484839580434,0.7436661820832294,1.2293190533406262,1.2609609062323053,0.44109701848279875,0.7665686331410366,0.7979913305818515,1.0543010117362146
65,0.1551554546521819,0.3974588528527862,0.8721516347059488,0.28070484839580434,0.7436661820832294,1.2293190533406262,1.2609609062323053,0.44109701848279875,0.7665686331410366,0.7979913305818515,1.0543010117362146
66,0.1551554546521819,0.3974588528527862,0.8721516347059488,0.28070484839580434,0.7436661820832294,1.2293190533406262,1.2609609062323053,0.44109701848279875,0.7665686331410366,0.7979913305818515,1.0543010117362146
67,0.14288809368039965,0.4260211406037022,0.9019166617112694,0.29038192779305655,0.8267197226886821,1.2194136133622075,1.3400877316050044,0.43912037263981774,0.7006084744293035,0.7725609684989574,1.014029919327717
68,0.14288809368039965,0.4260211406037022,0.9019166617112694,0.29038192779305655,0.8267197226886821,1.2194136133622075,1.3400877316050044,0.43912037263981774,0.7006084744293035,0.7725609684989574,1.014029919327717
69,0.14288809368039965,0.4260211406037022,0.9019166617112694,0.29038192779305655,0.8267197226886821,1.2194136133622075,1.3400877316050044,0.43912037263981774,0.7006084744293035,0.7725609684989574,1.014029919327717
70,0.14288809368039965,0.4260211406037022,0.9019166617112694,0.29038192779305655,0.8267197226886821,1.2194136133622075,1.3400877316050044,0.43912037263981774,0.7006084744293035,0.7725609684989574,1.014029919327717
71,0.131461399816865,0.4565891881786849,0.8472026029459031,0.27341976699046605,0.7879489109797221,1.3031761594501114,1.6158048576330148,0.43062711678456134,0.743865708143256,0.6856798511697355,1.0050447918185603
72,0.1115018088052793,0.463999513249076,0.8946533958512892,0.241719201485348,0.7432156934234382,1.305690321483083,1.3949467483128652,0.4281036722691168,0.7330061986819757,0.6429823909061069,1.005379443899089
73,0.1047330316079147,0.41328467630030413,0.8646992061349983,0.24917349594249713,0.7268935198258656,1.3162885903902817,1.484585259007137,0.4443321544115383,0.7005976045005833,0.6708490816526627,1.00857665660973
74,0.09549722424117076,0.4663772893749475,0.8937144048718884,0.22195700525603637,0.7851539178957263,1.4120980976968982,1.4759627599515617,0.43515832372319024,0.6415785213580535,0.659452118347013,0.9978206357986418
75,0.09549722424117076,0.4663772893749475,0.8937144048718884,0.22195700525603637,0.7851539178957263,1.4120980976968982,1.4759627599515617,0.43515832372319024,0.6415785213580535,0.659452118347013,0.9978206357986418
76,0.08381423661451931,0.40529088507465005,0.8610726220607828,0.21021128544145584,0.8697803044164959,1.437329686151517,1.5272226795748332,0.490278426595235,0.5485867751597063,0.6654099096717218,0.9848717042733297
77,0.07781395484313167,0.3841573045961186,0.8639590623340504,0.19861283349282588,0.8674079308353336,1.571002790526772,1.4430429367556135,0.4751020711643856,0.5066383264813776,0.6892827576260508,0.9939944673499845
78,0.070155299848451,0.3930099729947331,0.8442913798193903,0.18349455857638383,0.9518795314696434,1.5429131444786022,1.419459133161903,0.4566891449241376,0.4939273861200122,0.5947668825176554,0.9927212211409038
79,0.070155299848451,0.3930099729947331,0.8442913798193903,0.18349455857638383,0.9518795314696434,1.5429131444786022,1.419459133161903,0.4566891449241376,0.4939273861200122,0.5947668825176554,0.9927212211409038
80,0.070155299848451,0.3930099729947331,0.8442913798193903,0.18349455857638383,0.9518795314696434,1.5429131444786022,1.419459133161903,0.4566891449241376,0.4939273861200122,0.5947668825176554,0.9927212211409038
81,0.07177518707624336,0.37186388139585524,0.8920405627175664,0.1963799681816751,0.9635884344067164,1.4823368660674139,1.6002036117679208,0.45849114307187494,0.5000616818001045,0.5667339227492684,0.9709403883488664
82,0.07177518707624336,0.37186388139585524,0.8920405627175664,0.1963799681816751,0.9635884344067164,1.4823368660674139,1.6002036117679208,0.45849114307187494,0.5000616818001045,0.5667339227492684,0.9709403883488664
83,0.07177518707624336,0.37186388139585524,0.8920405627175664,0.1963799681816751,0.9635884344067164,1.4823368660674139,1.6002036117679208,0.45849114307187494,0.5000616818001045,0.5667339227492684,0.9709403883488664
84,0.07131494325030249,0.35157815736365666,0.8431335582031794,0.20959068175900464,0.9440585853182918,1.424937460823543,1.7204380059180402,0.4676657684031439,0.558750268311526,0.5286459807445975,0.984218357412222
85,0.06277755673711063,0.35163141484360927,0.7292578279213525,0.2209457535069222,1.0382498124062804,1.4405093413951169,1.7503205314104147,0.4487163024877003,0.5637260198995314,0.5868199794694612,0.9934372435860053
86,0.06277755673711063,0.35163141484360927,0.7292578279213525,0.2209457535069222,1.0382498124062804,1.4405093413951169,1.7503205314104147,0.4487163024877003,0.5637260198995314,0.5868199794694612,0.9934372435860053
87,0.04793807752502692,0.3309998337319175,0.7252872989533624,0.22263297431984355,1.0354956401658726,1.456266309626246,2.0529418416207146,0.4038182311073801,0.5658804347333484,0.5913232878197048,0.9926244137989906
88,0.04793807752502692,0.3309998337319175,0.7252872989533624,0.22263297431984355,1.0354956401658726,1.456266309626246,2.0529418416207146,0.4038182311073801,0.5658804347333484,0.5913232878197048,0.9926244137989906
89,0.04793807752502692,0.3309998337319175,0.7252872989533624,0.22263297431984355,1.0354956401658726,1.456266309626246,2.0529418416207146,0.4038182311073801,0.5658804347333484,0.5913232878197048,0.9926244137989906
90,0.04793807752502692,0.3309998337319175,0.7252872989533624,0.22263297431984355,1.0354956401658726,1.456266309626246,2.0529418416207146,0.4038182311073801,0.5658804347333484,0.5913232878197048,0.9926244137989906
91,0.040939004623859555,0.33237799850058136,0.7277024197392105,0.22039635536689706,1.0210929344268067,1.295772681545961,1.9641291236195448,0.40078695569370926,0.5330766970991899,0.5625788537358676,0.9664150532682886
92,0.03909603422199141,0.34157011738426446,0.7724865750811946,0.19650135063407684,0.9974992838948633,1.2768311987994458,1.6548096833119148,0.41098831592014157,0.5321307346374351,0.506953047071599,0.9285639161193888
93,0.047040544760748385,0.31887318351047483,0.716508393657527,0.20484194178176066,1.0562537417727322,1.243395984566899,1.747571978044667,0.37991814964039533,0.4709925158660171,0.5044919552728733,0.9419136955841063
94,0.047040544760748385,0.31887318351047483,0.716508393657527,0.20484194178176066,1.0562537417727322,1.243395984566899,1.747571978044667,0.37991814964039533,0.4709925158660171,0.5044919552728733,0.9419136955841063
95,0.047040544760748385,0.31887318351047483,0.716508393657527,0.20484194178176066,1.0562537417727322,1.243395984566899,1.747571978044667,0.37991814964039533,0.4709925158660171,0.5044919552728733,0.9419136955841063
96,0.047040544760748385,0.31887318351047483,0.716508393657527,0.20484194178176066,1.0562537417727322,1.243395984566899,1.747571978044667,0.37991814964039533,0.4709925158660171,0.5044919552728733,0.9419136955841063
97,0.047040544760748385,0.31887318351047483,0.716508393657527,0.20484194178176066,1.0562537417727322,1.243395984566899,1.747571978044667,0.37991814964039533,0.4709925158660171,0.5044919552728733,0.9419136955841063
98,0.03976668044767795,0.3081315964221797,0.7349273916312328,0.2083854363552201,1.0047261360791637,1.2865443050287915,1.5016017171089302,0.41494074723506075,0.42477180304531675,0.458582671478354,0.9469764602816388
