,S(0),E(0),I(0),R(0),Infection Rate (beta),Incubation Rate (kappa),Recovery Rate (gamma),sigma_S,sigma_E,sigma_I,sigma_R
0,1.8727124185573385,0.6945215603723679,1.255355227228386,0.37585200798514734,1.34434169151039,2.2756727816441007,1.9457035531099725,1.0935884591188627,0.8626304662000741,0.7032829849532629,0.13699655502789515
1,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
2,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
3,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
4,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
5,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
6,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
7,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
8,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
9,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
10,1.927339104833752,0.7214212027279873,1.292974583168459,0.3525518582721683,1.3245163541904545,2.372966511462144,1.9523964101815034,1.1434284975427644,0.8459735556804272,0.688600185252257,0.183396973972659
11,1.9100979419668467,0.7126150482845286,1.2460310569095345,0.35238086182036876,1.3886621225943225,2.4260602919314,1.699553201909716,1.1345328968441408,0.8531573905730082,0.7195977170284639,0.19771939807555636
12,1.9100979419668467,0.7126150482845286,1.2460310569095345,0.35238086182036876,1.3886621225943225,2.4260602919314,1.699553201909716,1.1345328968441408,0.8531573905730082,0.7195977170284639,0.19771939807555636
13,1.9100979419668467,0.7126150482845286,1.2460310569095345,0.35238086182036876,1.3886621225943225,2.4260602919314,1.699553201909716,1.1345328968441408,0.8531573905730082,0.7195977170284639,0.19771939807555636
14,1.9100979419668467,0.7126150482845286,1.2460310569095345,0.35238086182036876,1.3886621225943225,2.4260602919314,1.699553201909716,1.1345328968441408,0.8531573905730082,0.7195977170284639,0.19771939807555636
15,1.951181693109783,0.6859249353402255,1.3102224135912783,0.36248612408752223,1.3755105036589494,2.568603766269232,1.5867131794396858,1.1008549205686429,0.8455067209390896,0.7081798329741904,0.23139096393491723
16,2.1248516057060542,0.7114163610051003,1.2491942467136148,0.3214393003947672,1.3141926798120875,2.6901100759894527,1.6861124717218066,1.1243390154705493,0.8723109433049369,0.7436527776828359,0.29813632970447784
17,2.1248516057060542,0.7114163610051003,1.2491942467136148,0.3214393003947672,1.3141926798120875,2.6901100759894527,1.6861124717218066,1.1243390154705493,0.8723109433049369,0.7436527776828359,0.29813632970447784
18,2.1248516057060542,0.7114163610051003,1.2491942467136148,0.3214393003947672,1.3141926798120875,2.6901100759894527,1.6861124717218066,1.1243390154705493,0.8723109433049369,0.7436527776828359,0.29813632970447784
19,2.1248516057060542,0.7114163610051003,1.2491942467136148,0.3214393003947672,1.3141926798120875,2.6901100759894527,1.6861124717218066,1.1243390154705493,0.8723109433049369,0.7436527776828359,0.29813632970447784
20,2.1248516057060542,0.7114163610051003,1.2491942467136148,0.3214393003947672,1.3141926798120875,2.6901100759894527,1.6861124717218066,1.1243390154705493,0.8723109433049369,0.7436527776828359,0.29813632970447784
21,2.1248516057060542,0.7114163610051003,1.2491942467136148,0.3214393003947672,1.3141926798120875,2.6901100759894527,1.6861124717218066,1.1243390154705493,0.8723109433049369,0.7436527776828359,0.29813632970447784
22,2.0152205414981337,0.7636893362483381,1.244704689270586,0.3315440708634198,1.2616528244288843,2.4376330219853366,1.632634456583518,1.1095487773197348,0.8542478533862596,0.7374819126247698,0.3088591427770858
23,2.2341076235520068,0.6943460691949781,1.4070202562244065,0.3394668111549532,1.1022966351191514,2.4857883665738347,1.6218143499522975,1.1264851690114501,0.9123605043161114,0.8057504903631134,0.34703352731936493
24,2.4077560861535017,0.6837813949073726,1.3403111683224758,0.3531450267861621,1.138323010481641,2.345287424117947,1.5450137103825858,1.1312433591150053,0.9138136073794864,0.7845616437902954,0.37394120714197027
25,2.1748360078932554,0.6481791126082324,1.2276863086024772,0.3623491907473699,1.1361970144487805,2.667055416794677,1.3331947672388875,1.1293119495084596,0.9266428353032529,0.7885614667572334,0.368387958531685
26,2.1748360078932554,0.6481791126082324,1.2276863086024772,0.3623491907473699,1.1361970144487805,2.667055416794677,1.3331947672388875,1.1293119495084596,0.9266428353032529,0.7885614667572334,0.368387958531685
27,2.1748360078932554,0.6481791126082324,1.2276863086024772,0.3623491907473699,1.1361970144487805,2.667055416794677,1.3331947672388875,1.1293119495084596,0.9266428353032529,0.7885614667572334,0.368387958531685
28,2.0256518907838617,0.6626046722693626,1.172114569538269,0.38450263739847657,1.129333082470414,2.579762414703735,1.1336397374723892,1.1281005070644985,0.9085846592448437,0.749084421570232,0.3646862311458614
